,HLT_adjOpen,MAR_adjOpen,IHG_adjOpen,BKNG_adjOpen,H_adjOpen,HLT_adjClose,MAR_adjClose,IHG_adjClose,BKNG_adjClose,H_adjClose
2014-01-02 00:00:00+00:00,44.9425032323,45.0773480813,19.9918107031,1159.97,48.2338164,44.1547469959,45.0129912719,19.836092585,1145.44,48.8706634579
2014-01-03 00:00:00+00:00,44.0335537288,45.0497665916,19.7821901595,1147.0,48.9882352224,44.4577301638,44.7279825445,19.7163094172,1132.68,48.7922822815
2014-01-06 00:00:00+00:00,44.4173324081,44.893471483,19.7103202588,1132.28,48.8804611049,44.4375312859,44.5441059461,19.6085045662,1139.53,48.4493646349
2014-01-07 00:00:00+00:00,44.4375312859,44.7279825445,19.7462552091,1146.82,48.5571387524,44.4375312859,44.7371763744,19.6923527836,1163.07,48.6453175758
2014-01-08 00:00:00+00:00,44.4981279195,44.8291146736,19.6923527836,1163.99,48.5375434583,44.4981279195,45.1692863805,19.6144937246,1157.5,48.9392469872
2014-01-09 00:00:00+00:00,44.4375312859,45.1692863805,19.5186671903,1157.95,49.0176281635,44.1749458738,45.0405727616,19.5426238239,1153.69,49.0568187517
2014-01-10 00:00:00+00:00,43.9527582173,45.1784802104,19.5725696158,1156.41,49.1645928692,43.8113660723,45.3071938292,19.7462552091,1148.84,48.9882352224
2014-01-13 00:00:00+00:00,43.5487806602,45.6289778763,19.5486129823,1142.57,48.9490446342,43.8719627059,44.8199208436,19.4947105568,1139.72,48.2534116941
2014-01-14 00:00:00+00:00,43.8517638281,44.8475023334,19.8001576346,1138.82,48.3513881645,44.6395200645,45.3623568087,19.9678540695,1159.21,48.8902587519
2014-01-15 00:00:00+00:00,44.5385256752,45.3807444686,19.8600492185,1160.1,49.0078305165,44.2557413852,45.8036606447,19.9319191192,1172.86,49.1547952221
2014-01-16 00:00:00+00:00,44.2355425073,45.8680174541,19.698341942,1170.52,49.0960093399,44.3567357745,46.4886009735,19.6803744669,1184.65,48.9882352224
2014-01-17 00:00:00+00:00,44.3567357745,46.2633521406,19.6803744669,1185.21,48.900056399,44.9425032323,46.5391670381,19.7402660507,1178.04,49.1743905162
2014-01-21 00:00:00+00:00,45.4676740566,47.2930610912,20.0696697621,1181.5,49.0568187517,44.2759402631,46.6954621466,20.0996155541,1205.95,49.1939858103
2014-01-22 00:00:00+00:00,44.4173324081,46.8977264048,20.3032469393,1207.99,49.3115575749,45.3666796673,47.0448276835,20.4110517903,1213.29,49.3213552219
2014-01-23 00:00:00+00:00,45.3060830338,46.5299732081,20.2613228306,1207.0,49.0470211047,45.7706572245,46.5023917184,20.2852794642,1208.86,48.9392469872
2014-01-24 00:00:00+00:00,45.1444920109,46.3093212901,20.1175830293,1195.0,48.9294493401,45.3464807895,45.7484976652,19.9678540695,1179.93,47.587171695
2014-01-27 00:00:00+00:00,45.3464807895,45.7393038353,19.8720275353,1181.07,47.80271993,44.4173324081,45.0957357411,19.5725696158,1143.24,46.7641693433
2014-01-28 00:00:00+00:00,44.1143492402,45.1600925506,19.7582335259,1154.4,46.911134049,44.2355425073,45.6933346857,19.8181251098,1162.53,47.4989928716
2014-01-29 00:00:00+00:00,44.0537526066,45.4818765976,19.620482883,1150.0,47.0874916958,43.7507694388,44.9210529727,19.6264720413,1133.79,46.6172046376
2014-01-30 00:00:00+00:00,43.9527582173,45.2152555301,19.7941684762,1145.16,47.0189081664,43.7507694388,45.330178404,19.7402660507,1160.0,46.6563952258
2014-01-31 00:00:00+00:00,43.4477862709,44.5992689256,19.3150358051,1143.44,46.039143462,43.7305705609,45.3255814891,19.4288298145,1144.89,46.8229552256
2014-02-03 00:00:00+00:00,43.7305705609,45.4634889378,19.48273224,1143.83,46.7249787551,42.3166491109,43.6431106143,19.1173935783,1113.49,44.9516046401
2014-02-04 00:00:00+00:00,42.4176435002,43.6706921041,19.1533285286,1117.94,45.167152875,42.4782401338,44.1119959401,18.9796429353,1126.12,45.4512846393
2014-02-05 00:00:00+00:00,42.1146603323,44.0752206204,19.0814586279,1123.24,45.3631058159,42.013665943,44.0292514708,19.0455236776,1124.01,45.5492611098
2014-02-06 00:00:00+00:00,42.0944614545,43.7626304032,19.1892634789,1128.42,45.6668328743,42.8216210573,44.8291146736,19.1952526373,1138.34,46.470239932
2014-02-07 00:00:00+00:00,42.9428143245,45.0681542514,19.1772851622,1159.37,46.5682164024,43.7305705609,45.2704185096,19.1832743206,1195.39,47.3226352248
2014-02-10 00:00:00+00:00,43.7709683166,45.114123401,19.1233827367,1190.99,47.3030399307,43.2457974923,45.3807444686,19.2611333796,1207.82,47.5185881657
2014-02-11 00:00:00+00:00,43.8921615838,45.3715506386,19.4408081313,1207.0,47.587171695,43.8113660723,45.6841408558,19.6324611997,1213.93,48.2044234588
2014-02-12 00:00:00+00:00,43.9123604616,45.8588236242,19.7941684762,1222.94,48.2044234588,44.2153436295,45.6473655361,19.8840058521,1246.64,48.4787575761
2014-02-13 00:00:00+00:00,43.9931559731,45.3807444686,19.5725696158,1241.48,47.9790775768,44.3365368966,46.0702817123,19.7402660507,1276.07,48.3905787527
2014-02-14 00:00:00+00:00,44.4375312859,45.886405114,19.9918107031,1276.08,50.7420140433,44.4375312859,47.3666117306,20.2313770387,1279.98,51.7805646301
2014-02-18 00:00:00+00:00,44.4375312859,47.3666117306,19.7522443675,1283.6,51.8981363946,43.9527582173,47.2378981117,19.9977998615,1301.64,50.3990963968
2014-02-19 00:00:00+00:00,43.9527582173,46.5115855483,19.7881793179,1302.0,50.1443575736,43.4881840266,47.3849993904,19.5725696158,1273.76,50.2031434559
2014-02-20 00:00:00+00:00,43.4275873931,46.4931978885,19.7462552091,1284.1,50.4284893379,43.4073885152,47.6148451383,19.8181251098,1283.0,49.8700234564
2014-02-21 00:00:00+00:00,43.4275873931,47.7251710973,19.2731116964,1327.88,49.9092140446,44.7405144538,48.2768008923,19.2132201125,1315.65,51.1241222781
2014-02-24 00:00:00+00:00,44.8617077209,48.2859947222,19.1772851622,1317.0,51.5062305128,44.9627021102,49.1594085643,19.3389924387,1313.67,51.3690634542
2014-02-25 00:00:00+00:00,44.9425032323,49.0123072856,19.3809165474,1316.89,51.4082540424,45.1848897666,49.517967931,19.2910791716,1353.49,51.0359434547
2014-02-26 00:00:00+00:00,45.2656852781,49.7031606371,19.3270141219,1358.52,51.0555387488,45.5282706902,49.2881221831,19.267122538,1356.94,51.1339199251
2014-02-27 00:00:00+00:00,45.2656852781,49.0852144945,19.3090466467,1357.13,50.9967528665,45.4272763009,49.6754914069,19.4527864481,1357.79,51.8295528653
2014-02-28 00:00:00+00:00,45.4474751788,49.7123837139,19.5965262494,1356.85,51.8099575712,45.1646908888,50.0167452468,19.5725696158,1348.84,51.104526984
2014-03-03 00:00:00+00:00,44.8819065988,49.6662683301,19.1473393702,1330.94,50.5558587495,45.4272763009,49.1497760318,19.0275562024,1338.24,50.6244422788
2014-03-04 00:00:00+00:00,46.2756291709,49.5371452555,19.5605912991,1349.21,51.094729337,45.5686684459,49.6478221766,19.5186671903,1368.32,52.0451011003
2014-03-05 00:00:00+00:00,45.3868785452,49.555591409,19.4168514977,1365.97,51.9667199239,45.9928448809,49.7031606371,19.4288298145,1370.43,51.9079340416
2014-03-06 00:00:00+00:00,45.9928448809,49.7123837139,19.2072309541,1370.75,51.9079340416,45.4070774231,50.3579990868,19.3689382306,1364.4,51.8491481594
2014-03-07 00:00:00+00:00,45.3464807895,50.4041144706,19.404873181,1372.55,52.1136846296,45.8716516138,50.5332375452,19.3869057058,1358.04,52.1724705118
2014-03-10 00:00:00+00:00,45.9726460031,50.2842144728,19.1772851622,1356.93,51.9373269828,45.2050886445,49.9798529398,19.129371895,1343.44,51.6825881596
2014-03-11 00:00:00+00:00,45.2252875223,50.0905298609,19.1173935783,1347.69,51.770766983,44.6597189423,49.8415067885,19.2012417957,1326.3,51.3102775719
2014-03-12 00:00:00+00:00,44.5183267973,49.5002529485,19.0634911528,1322.97,51.0849316899,45.1444920109,49.8322837117,19.1832743206,1332.58,51.6140046303
2014-03-13 00:00:00+00:00,44.9021054766,50.0167452468,19.2371767461,1337.99,51.7217787478,44.5385256752,49.5371452555,18.8239248172,1299.73,51.0457411017
2014-03-14 00:00:00+00:00,44.3567357745,49.408022181,18.7999681836,1294.98,50.8007999256,44.4981279195,49.6939375604,18.8778272427,1267.93,51.976517571
2014-03-17 00:00:00+00:00,44.6597189423,50.1089760144,18.9317296682,1273.16,52.6329599229,44.6799178202,49.8783990955,18.9616754602,1287.96,52.7113410993
2014-03-18 00:00:00+00:00,44.6395200645,49.859952942,19.0155778857,1295.18,52.7309363934,45.5888673238,50.1919837052,19.1233827367,1304.43,52.9562822754
2014-03-19 00:00:00+00:00,45.4878729345,50.1089760144,19.2249880821,1307.69,53.1914258045,44.9627021102,50.0167452468,19.0305507816,1287.23,53.0346634518
2014-03-20 00:00:00+00:00,44.9425032323,49.7769452512,18.7753518248,1285.67,52.7799246286,44.7809122095,49.8000029431,18.7631994935,1292.39,52.8485081579
2014-03-21 00:00:00+00:00,44.9829009881,50.5424606219,19.4741108733,1316.99,53.1914258045,46.4372201938,50.9574990759,19.3586637261,1268.84,53.7302963919
2014-03-24 00:00:00+00:00,46.3362258045,51.105068304,19.4255015482,1275.0,53.7694869801,45.9726460031,50.8661906161,19.3465113949,1227.93,53.1816281574
2014-03-25 00:00:00+00:00,46.0130437588,50.9482759992,19.5713295235,1232.08,53.5539387451,45.4070774231,51.1696298413,19.6867766706,1223.7,52.6721505111
2014-03-26 00:00:00+00:00,45.4474751788,51.3725375299,19.7900714865,1229.57,52.8093175697,45.1242931331,51.2618606089,19.613862683,1188.77,52.1136846296
2014-03-27 00:00:00+00:00,45.0636964995,51.2618606089,19.5105678671,1188.77,52.0157081591,44.9021054766,50.5055683149,19.5713295235,1182.25,52.1136846296
2014-03-28 00:00:00+00:00,44.7809122095,50.5055683149,19.5531010266,1189.18,52.1626728648,44.9425032323,51.1327375343,19.5774056891,1192.01,52.5349834525
2014-03-31 00:00:00+00:00,45.1242931331,51.5108836813,19.5531010266,1205.46,52.8093175697,44.9223043545,51.6676759861,19.6867766706,1191.89,52.7211387463
2014-04-01 00:00:00+00:00,44.8819065988,52.0458221331,19.6563958425,1203.21,52.7309363934,45.5484695681,52.5069759709,19.832604646,1251.37,53.8870587446
2014-04-02 00:00:00+00:00,45.4474751788,52.4516375104,19.7961476522,1256.19,53.9164516858,45.3868785452,52.4977528942,19.7900714865,1266.66,54.1613928619
2014-04-03 00:00:00+00:00,45.4474751788,52.6729913525,19.7353859958,1265.0,54.3083575675,44.4779290416,52.1933913612,19.5834818548,1237.45,54.0830116855
2014-04-04 00:00:00+00:00,44.4981279195,52.5899836617,19.4680347076,1248.0,54.3279528616,43.6093772938,51.4647682975,19.2675212416,1178.08,52.8191152168
2014-04-07 00:00:00+00:00,43.6295761716,51.3264221462,19.3404352292,1167.5,52.8191152168,43.1650019809,51.4647682975,19.2006834195,1169.73,52.3684234527
2014-04-08 00:00:00+00:00,43.1246042252,51.6031144488,19.4072730512,1175.16,52.437006982,43.1448031031,51.5846682953,19.5713295235,1187.54,52.2802446293
2014-04-09 00:00:00+00:00,43.2861952481,51.8705836748,19.6928528363,1197.36,52.4663999232,43.4477862709,52.2671759753,19.8386808116,1234.63,53.1522352163
2014-04-10 00:00:00+00:00,43.3669907595,52.8021144271,19.6928528363,1231.72,53.2600093338,42.7812233016,51.0220606132,19.3404352292,1177.3,51.7021834537
2014-04-11 00:00:00+00:00,42.6196322788,50.8652683084,19.310054401,1160.01,51.2612893367,42.9226154466,51.0036144597,19.2918259041,1156.21,51.0065505135
2014-04-14 00:00:00+00:00,43.0034109581,51.409429837,19.4862632046,1168.27,52.3292328646,43.1246042252,51.1142913808,19.4984155358,1167.21,52.1724705118
2014-04-15 00:00:00+00:00,43.4477862709,51.1788529181,19.5470248609,1171.97,52.3390305116,43.1852008588,51.7414606002,19.5166440328,1169.75,52.5839716877
2014-04-16 00:00:00+00:00,42.9630132023,52.3225144358,19.5774056891,1177.5,52.9072940402,43.6295761716,51.8336913677,19.6260150143,1212.25,52.652555217
2014-04-17 00:00:00+00:00,43.5083829045,52.1657221309,19.7050051676,1205.74,52.7015434522,43.9729570952,51.8798067515,19.765766824,1208.36,53.1032469811
2014-04-21 00:00:00+00:00,43.8719627059,51.9904836726,19.8082999834,1212.6,53.2110210986,43.3467918816,51.8705836748,19.832604646,1221.04,52.8974963931
2014-04-22 00:00:00+00:00,43.3265930038,51.8060221375,20.0817274372,1226.77,53.0444610988,43.4477862709,52.617652892,20.051346609,1230.0,53.534343451
2014-04-23 00:00:00+00:00,43.3871896373,52.5346452012,20.0209657808,1231.73,53.5931293333,43.4073885152,52.7652221201,19.96628029,1219.95,53.3873787454
2014-04-24 00:00:00+00:00,43.5487806602,53.032691346,20.3186978971,1232.0,53.8478681564,43.4275873931,53.1525913438,20.3612310566,1217.03,53.3873787454
2014-04-25 00:00:00+00:00,43.4275873931,53.0972528833,20.336926394,1212.0,53.3579858042,43.0842064695,52.7836682736,20.4523735412,1157.24,52.8387105109
2014-04-28 00:00:00+00:00,43.1044053473,52.7375528898,20.3673072222,1158.0,53.2306163926,43.1650019809,51.6215606024,20.336926394,1139.72,52.1626728648
2014-04-29 00:00:00+00:00,43.6699739273,51.8336913677,20.4584497068,1147.58,52.4761975702,42.5994334009,52.2210605915,20.4766782037,1154.84,52.9268893343
2014-04-30 00:00:00+00:00,42.8418199352,52.8297836574,20.5860491852,1145.22,54.4455246262,44.0941503623,53.4292836465,20.9141621297,1157.75,55.1411575663
2014-05-01 00:00:00+00:00,44.0133548509,53.373945186,20.8230196452,1163.92,55.2391340368,44.5991223088,54.0011144054,20.8473243077,1180.6,56.6499952112
2014-05-02 00:00:00+00:00,44.5991223088,53.7705374865,22.4514320364,1188.58,56.8655434461,44.5385256752,54.4991605502,22.4210512082,1179.93,56.8165552109
2014-05-05 00:00:00+00:00,44.3163380188,54.4345990129,22.3116802267,1170.15,56.0229458003,44.7607133316,54.3054759383,22.542574521,1191.61,56.6597928582
2014-05-06 00:00:00+00:00,44.6395200645,54.3054759383,22.5608030179,1190.22,56.610804623,44.7607133316,53.4938451838,22.5486506867,1168.36,56.0327434474
2014-05-07 00:00:00+00:00,46.0534415145,52.8666759644,22.9739822814,1173.01,56.2678869764,45.7706572245,53.5952990281,22.9861346127,1131.74,56.4148516821
2014-05-08 00:00:00+00:00,45.9726460031,53.6506374886,22.913220625,1096.61,56.1993034471,45.7302594688,53.3923913395,22.7187833246,1108.0,56.1111246237
2014-05-09 00:00:00+00:00,47.9319371552,53.6875297957,22.5790315149,1115.61,56.2874822705,46.5988112166,53.6506374886,22.5364983554,1135.91,55.9935528592
2014-05-12 00:00:00+00:00,47.3663685752,53.9826682518,22.5547268523,1143.97,56.0817316826,46.4170213159,54.619060548,22.5608030179,1163.32,57.0027105048
2014-05-13 00:00:00+00:00,46.6594078502,54.582168241,22.6154885087,1163.59,57.0419010929,46.4574190716,54.2962528615,22.7734688153,1159.91,56.9635199166
2014-05-14 00:00:00+00:00,46.4574190716,54.3054759383,22.6154885087,1158.57,57.0321034459,45.5484695681,54.0287836356,22.4939651959,1145.81,56.2972799176
2014-05-15 00:00:00+00:00,45.6494639573,53.9826682518,22.5608030179,1142.95,56.169910506,44.2355425073,53.4292836465,22.5304221897,1136.25,55.7682069772
2014-05-16 00:00:00+00:00,44.4375312859,53.4385067233,22.3481372206,1136.27,56.2678869764,44.1749458738,53.8166528702,22.475736699,1137.16,56.3658634469
2014-05-19 00:00:00+00:00,44.2355425073,53.6506374886,22.3481372206,1131.77,56.1601128589,44.2557413852,54.0564528659,22.4818128646,1158.79,56.6597928582
2014-05-20 00:00:00+00:00,44.2961391409,53.8535451773,22.4453558708,1161.41,56.6891857993,43.2457974923,54.3146990151,22.3785180488,1150.28,56.6010069759
2014-05-21 00:00:00+00:00,43.4275873931,54.0275907258,22.6337170056,1158.6,56.7773646227,44.1345481181,54.3792605523,22.7491641527,1177.44,56.7675669757
2014-05-22 00:00:00+00:00,44.1143492402,54.3052247994,22.7856211466,1177.0,56.836150505,44.4173324081,54.3792605523,22.7430879871,1178.06,57.6395575627
2014-05-23 00:00:00+00:00,44.9829009881,54.582858873,22.7856211466,1179.1,57.6297599156,44.5385256752,54.8419840084,22.8585351343,1197.12,57.708141092
2014-05-27 00:00:00+00:00,44.8011110873,55.1288725511,23.7638838145,1206.16,58.1784281501,44.9223043545,55.0178189217,23.5390656858,1259.11,58.384178738
2014-05-28 00:00:00+00:00,45.0838953773,55.0085644525,23.2960190603,1256.5,58.3253928558,44.4577301638,55.0085644525,23.3385522197,1270.02,58.3351905028
2014-05-29 00:00:00+00:00,44.5587245531,55.1843993658,23.6241320048,1270.74,58.3351905028,44.8011110873,56.1561186235,23.721350655,1291.73,59.3541457954
2014-05-30 00:00:00+00:00,44.7001166981,56.3412080059,23.8246454709,1292.33,58.374381091,45.6898617131,57.0260387208,24.1831392436,1278.63,59.922409324
2014-06-02 00:00:00+00:00,45.6898617131,57.1093289429,23.9826257775,1281.0,59.8538257947,46.0130437588,56.9520029679,23.8975594585,1278.8,60.0987669708
2014-06-03 00:00:00+00:00,45.8110549802,56.9149850914,23.7638838145,1271.49,59.7460516772,45.8716516138,56.9057306223,23.6727413299,1265.51,60.2457316765
2014-06-04 00:00:00+00:00,45.7100605909,56.7761680546,23.4965325264,1261.0,60.2555293235,45.9928448809,57.118583412,23.6605889986,1245.97,60.0007905004
2014-06-05 00:00:00+00:00,45.9928448809,57.3314362018,23.6059035079,1252.37,60.137957559,46.4978168274,57.6645970901,23.5876750109,1247.96,60.2555293235
2014-06-06 00:00:00+00:00,46.4978168274,57.6738515593,23.5937511766,1254.4,60.2555293235,47.0229876516,58.1643384226,23.5451418515,1238.08,60.2849222647
2014-06-09 00:00:00+00:00,47.0229876516,57.9052132873,23.6666651643,1241.05,59.922409324,47.0431865295,58.1365750153,23.6362843361,1229.92,60.1771481472
2014-06-10 00:00:00+00:00,46.7806011174,58.0625392623,23.5937511766,1230.01,59.9811952063,47.3259708195,58.0255213858,23.5755226797,1222.88,59.8440281477
2014-06-11 00:00:00+00:00,46.4372201938,57.118583412,23.569446514,1214.0,59.5990869716,46.0736403923,57.1648557576,23.5512180171,1248.72,59.246371678
2014-06-12 00:00:00+00:00,45.6292650795,57.2203825724,23.7760361458,1249.32,59.3541457954,45.4070774231,56.8687127458,23.6605889986,1226.0,58.0706540326
2014-06-13 00:00:00+00:00,45.3464807895,56.9149850914,23.6059035079,1224.93,58.2078210912,45.0232987438,56.8039314619,23.5208371889,1189.3,58.1784281501
2014-06-16 00:00:00+00:00,45.0434976216,56.7484046472,23.569446514,1191.38,57.8649034447,44.8617077209,57.0260387208,23.5633703484,1202.48,58.4331669733
2014-06-17 00:00:00+00:00,44.8415088431,56.9242395605,23.4600755325,1202.55,58.3057975617,45.1242931331,57.7941596578,23.5998273422,1196.51,58.6193222671
2014-06-18 00:00:00+00:00,45.0434976216,57.8681954108,23.5147610233,1200.35,58.9720375607,45.1444920109,58.4142090889,23.6180558391,1216.88,59.256169325
2014-06-19 00:00:00+00:00,45.2050886445,57.6645970901,23.7031221581,1220.82,59.0896093252,45.1040942552,58.6455708169,23.8489501334,1206.83,59.5892893245
2014-06-20 00:00:00+00:00,45.3666796673,58.7751333846,24.0433874339,1209.14,59.8538257947,44.9627021102,58.8214057302,23.9157879555,1203.17,59.4913128541
2014-06-23 00:00:00+00:00,45.1848897666,58.9509682979,24.4565666973,1200.12,59.5892893245,45.1242931331,59.03425852,24.6327755009,1205.6,59.4521222659
2014-06-24 00:00:00+00:00,45.1242931331,58.8121512611,24.4930236912,1207.0,59.4521222659,45.4474751788,58.8399146684,24.3168148876,1204.73,59.0602163841
2014-06-25 00:00:00+00:00,46.2554302931,58.8121512611,24.2864340594,1201.53,59.0504187371,46.3766235602,58.7010976316,24.6631563291,1221.45,59.5305034422
2014-06-26 00:00:00+00:00,46.3160269266,58.9417138288,26.5774653696,1228.26,59.5892893245,46.1746347816,59.2193479024,26.9417184437,1217.7,59.7852422654
2014-06-27 00:00:00+00:00,46.2554302931,59.1268032112,26.8571596944,1211.01,59.7264563831,46.0736403923,59.2100934333,26.7986190218,1205.47,59.8538257947
2014-06-30 00:00:00+00:00,46.0534415145,59.2471113098,26.6815376765,1205.21,59.8048375595,47.0633854074,59.3211470627,27.0002591163,1203.0,59.7460516772
2014-07-01 00:00:00+00:00,47.0431865295,59.5247453834,27.1173404616,1217.7,59.8440281477,47.7299483766,59.8486518026,27.0002591163,1246.77,59.9909928533
2014-07-02 00:00:00+00:00,47.4673629645,59.9689599012,27.0718088273,1251.13,60.1575528531,48.1945225674,60.4872101719,27.1953946917,1237.84,60.4514822644
2014-07-03 00:00:00+00:00,48.1945225674,60.3946654807,27.5531432466,1246.04,60.588649323,50.0932170859,60.6722995543,27.6507110343,1243.12,61.0001504989
2014-07-07 00:00:00+00:00,49.6892395288,60.6167727396,27.3970347863,1242.6,60.794399911,49.4872507502,60.9591880971,27.3710167096,1252.4,61.009948146
2014-07-08 00:00:00+00:00,49.2852619717,60.644536147,27.3580076712,1241.88,60.8237928521,48.8610855366,60.0800135306,27.1953946917,1225.23,60.1869457942
2014-07-09 00:00:00+00:00,49.0832731931,60.3946654807,27.2018992109,1231.5,60.1869457942,49.9316260631,60.5427369866,27.384025748,1236.37,60.137957559
2014-07-10 00:00:00+00:00,49.0630743152,59.7375981731,26.9677365204,1211.85,59.3933363836,49.5276485059,60.6815540234,27.1498630575,1216.13,60.4710775585
2014-07-11 00:00:00+00:00,48.4975057352,60.4501922954,27.169376615,1222.64,60.3339104999,49.1236709488,60.1725582218,27.2929624794,1214.92,60.7160187346
2014-07-14 00:00:00+00:00,49.6084440174,60.5334825175,27.566152285,1221.5,60.9903528519,49.4064552388,60.4501922954,27.3254850753,1228.49,60.7356140287
2014-07-15 00:00:00+00:00,49.3862563609,60.4872101719,27.5271251699,1231.2,60.7748046169,49.6286428952,60.1355403453,27.4035393055,1231.0,60.4024940292
2014-07-16 00:00:00+00:00,49.7094384067,60.2836118513,27.3970347863,1241.71,60.7454116758,49.6488417731,59.8949241482,27.3905302671,1223.65,60.2359340294
2014-07-17 00:00:00+00:00,49.3458586052,59.6820713584,27.3645121904,1218.52,59.8734210888,48.6186990024,58.654825286,27.097826904,1201.37,59.3345505014
2014-07-18 00:00:00+00:00,48.9620799259,59.0250040509,27.2994669986,1206.15,59.4325269718,49.5882451395,60.0615045924,27.4165483439,1212.78,60.4122916762
2014-07-21 00:00:00+00:00,49.3862563609,59.9967233085,27.2864579603,1211.55,60.1869457942,50.1538137195,60.1262858762,27.3580076712,1215.92,60.3339104999
2014-07-22 00:00:00+00:00,50.2750069867,60.496464641,27.4100438247,1223.83,60.6964234405,50.7597800552,61.1812953559,27.3905302671,1230.66,61.235294028
2014-07-23 00:00:00+00:00,50.6183879102,60.9869515044,27.423052863,1228.6,61.6467952039,51.5273374138,61.5144562443,27.3189805562,1238.68,61.7447716743
2014-07-24 00:00:00+00:00,51.5071385359,61.4496749604,27.384025748,1234.34,61.6076046157,51.0829621009,61.8476171326,27.1888901726,1236.73,61.0295434401
2014-07-25 00:00:00+00:00,50.8809733224,61.7458179723,27.3319895945,1235.65,60.7650069698,51.0627632231,61.4219115531,26.9742410396,1227.78,60.6768281464
2014-07-28 00:00:00+00:00,51.0627632231,61.5237107134,27.097826904,1228.0,60.5396610878,50.9819677117,61.2368221707,27.058799789,1239.29,60.363303441
2014-07-29 00:00:00+00:00,51.2041553681,61.1535319486,27.0132681547,1245.69,60.4220893233,50.4567968874,60.7926076529,26.9352139245,1246.61,59.9615999122
2014-07-30 00:00:00+00:00,50.8001778109,61.2830945163,26.8181325793,1253.82,60.1085646179,49.8508305517,60.5334825175,26.662024119,1255.95,59.9420046181
2014-07-31 00:00:00+00:00,49.3256597274,60.4501922954,26.518924697,1248.52,58.7858822669,48.9014832924,59.8856696791,26.2717529682,1242.45,57.6395575627
2014-08-01 00:00:00+00:00,49.4872507502,59.959705432,26.0245812393,1247.0,57.1104846223,49.0630743152,60.0429956541,25.796923068,1245.9,56.9831152107
2014-08-04 00:00:00+00:00,49.1034720709,60.19106716,25.94002249,1247.55,57.05169874,48.8408866588,61.0702417265,26.0310857585,1299.92,57.6101646215
2014-08-05 00:00:00+00:00,48.7196933916,60.8481344676,24.9058039404,1295.38,57.2378540338,47.9117382774,60.0707590615,24.9253174979,1281.21,57.0810916811
2014-08-06 00:00:00+00:00,47.4875618424,59.5432543216,24.7757135568,1275.0,56.4344469762,47.3663685752,59.7005802967,24.8732813445,1280.57,56.6499952112
2014-08-07 00:00:00+00:00,47.7299483766,60.0244867159,24.5350463471,1303.11,57.0419010929,47.8309427659,59.4507096304,24.3529198101,1285.11,55.7192187419
2014-08-08 00:00:00+00:00,47.9117382774,59.9134330864,24.0667209661,1289.61,55.8269928594,47.8915393995,60.0985224688,24.1642887538,1281.56,55.4252893306
2014-08-11 00:00:00+00:00,48.3763124681,60.7648442455,24.2553520224,1281.85,56.2091010942,48.5985001245,60.8203710602,24.3529198101,1309.28,56.9831152107
2014-08-12 00:00:00+00:00,48.4167102238,60.7926076529,24.1968113497,1312.21,56.9929128577,48.6994945138,60.6815540234,24.2943791374,1294.36,56.7087810934
2014-08-13 00:00:00+00:00,48.9014832924,60.9129157515,24.3919469251,1302.42,56.9439246225,49.4670518724,61.5884919973,24.4179650019,1293.75,57.7375340331
2014-08-14 00:00:00+00:00,49.6084440174,61.7735813797,24.385442406,1299.97,57.9530822681,49.9518249409,62.2455593048,24.4049559635,1284.81,58.3057975617
2014-08-15 00:00:00+00:00,50.2346092309,62.6157380696,24.5415508663,1293.62,58.6291199142,49.8306316738,62.3473584651,24.4895147128,1270.12,58.8740610903
2014-08-18 00:00:00+00:00,50.2952058645,62.8100819212,24.7561999992,1274.57,59.256169325,50.4769957652,62.6157380696,24.710668365,1276.18,59.4227293248
2014-08-19 00:00:00+00:00,50.5173935209,62.7717056902,24.5545599046,1281.26,59.5207057952,50.7193822995,63.2357875007,24.3464152909,1271.78,59.9028140299
2014-08-20 00:00:00+00:00,50.5173935209,63.11512623,24.4663235936,1274.4,59.9028140299,51.3859452688,63.6163345853,24.5317940875,1273.37,60.3045175588
2014-08-21 00:00:00+00:00,51.3051497574,63.644179494,24.754393767,1273.37,60.3731010881,51.5879340474,63.5235182232,24.7151114706,1265.05,60.2849222647
2014-08-22 00:00:00+00:00,51.5071385359,63.3750120439,24.7347526188,1268.49,60.1673505001,51.7899228259,63.5327998594,24.9049759031,1277.5,59.8538257947
2014-08-25 00:00:00+00:00,51.8101217038,63.7091509474,25.0751991874,1286.81,60.0301834415,51.9515138488,63.820530582,25.2126872247,1277.01,59.8734210888
2014-08-26 00:00:00+00:00,51.9111160931,64.0247265786,24.9769934465,1280.44,60.0399810886,51.8101217038,64.0340082148,25.0228227922,1277.52,59.8636234418
2014-08-27 00:00:00+00:00,51.8505194595,64.0804163958,25.1275755826,1277.24,59.8342305006,52.0323093602,63.9319102165,25.0882932862,1260.77,59.8146352065
2014-08-28 00:00:00+00:00,51.7293261924,63.8390938544,24.9442581995,1255.51,59.5305034422,51.8303205817,64.0340082148,25.0555580392,1250.71,59.4227293248
2014-08-29 00:00:00+00:00,51.8303205817,64.3495838459,25.0490109898,1255.24,59.47171756,51.1435587345,64.4145552994,25.0817462368,1244.31,59.8538257947
2014-09-02 00:00:00+00:00,51.5475362917,64.6744411133,24.9311641007,1247.7,59.8636234418,51.4263430245,64.442400208,24.8395054091,1254.9,59.5109081482
